file,title,authors,year,volume,issue,source,has_text,article_num,article_id
unz/pdf_text/MankindQuarterly-1977apr-00283.txt,"Sir Grafton Elliot Smith on ""The Negro Race""",Donald A. Swan,1977,NA,4,unz.org,TRUE,02,1977-4-02
unz/pdf_text/MankindQuarterly-1977apr-00312.txt,"The Birth of Japan, by Ting-sheng Wei",R. Gayre of Gayre,1977,NA,4,unz.org,TRUE,03,1977-4-03
unz/pdf_text/MankindQuarterly-1977apr-00312a02.txt,"Civilized Man's Eight Deadly Sins, by Konrad Lorenz",R. Gayre of Gayre,1977,NA,4,unz.org,TRUE,04,1977-4-04
unz/pdf_text/MankindQuarterly-1977apr-00312a03.txt,"Genetics, Evolution, and Man, by Walter F. Bodmer and L.L. Cavalli-Sforza",R. Gayre of Gayre,1977,NA,4,unz.org,TRUE,05,1977-4-05
unz/pdf_text/MankindQuarterly-1977apr-00313.txt,"The Cultural Context of Learning and Thinking, by Michael Cole, John Gay, Joseph A. Glick, and Do...",NA,1977,NA,4,unz.org,TRUE,06,1977-4-06
unz/pdf_text/MankindQuarterly-1977apr-00313a02.txt,"Adoption in Eastern Oceania, by Vern Carroll",NA,1977,NA,4,unz.org,TRUE,07,1977-4-07
unz/pdf_text/MankindQuarterly-1977apr-00314.txt,Index---Volume XVII,NA,1977,NA,4,unz.org,TRUE,08,1977-4-08
unz/pdf_text/MankindQuarterly-1977jan-00163.txt,Survival Past the Century Mark,Nathaniel Weyl,1977,NA,3,unz.org,TRUE,01,1977-3-01
unz/pdf_text/MankindQuarterly-1977jan-00176.txt,Race and Culture,Alan G. LaFlamme,1977,NA,3,unz.org,TRUE,02,1977-3-02
unz/pdf_text/MankindQuarterly-1977jan-00182.txt,"Orientals, Westerners and Ethnic Stratification in Israel",T. Dan Soen,1977,NA,3,unz.org,TRUE,03,1977-3-03
unz/pdf_text/MankindQuarterly-1977jan-00201.txt,Ales Hrdlicka on Race Deterioration and Race Destruction,Donald A. Swan,1977,NA,3,unz.org,TRUE,04,1977-3-04
unz/pdf_text/MankindQuarterly-1977jan-00208.txt,A Requiem for Democracy,G.M. Mes,1977,NA,3,unz.org,TRUE,05,1977-3-05
unz/pdf_text/MankindQuarterly-1977jan-00215.txt,The Reality of Race,John R. Baker,1977,NA,3,unz.org,TRUE,06,1977-3-06
unz/pdf_text/MankindQuarterly-1977jan-00224.txt,"Christian Name Patterns of the Men of the Principal Clans of Sutherland, 1678-1834",Robert L. MacKay,1977,NA,3,unz.org,TRUE,07,1977-3-07
unz/pdf_text/MankindQuarterly-1977jan-00228.txt,Study of the Maturation of the EEG Among Twins,G. Carels,1977,NA,3,unz.org,TRUE,08,1977-3-08
unz/pdf_text/MankindQuarterly-1977jan-00230.txt,Rating of Professions,Henry H. Reiter,1977,NA,3,unz.org,TRUE,09,1977-3-09
unz/pdf_text/MankindQuarterly-1977jan-00232.txt,Scientific Abstracts,NA,1977,NA,3,unz.org,TRUE,10,1977-3-10
unz/pdf_text/MankindQuarterly-1977jan-00234.txt,"The Sphinx and the Megaliths, by John Ivimy",R. Gayre of Gayre,1977,NA,3,unz.org,TRUE,11,1977-3-11
unz/pdf_text/MankindQuarterly-1977jan-00234a02.txt,"The Pacific Islands, by Douglas L. Oliver",R. Gayre of Gayre,1977,NA,3,unz.org,TRUE,12,1977-3-12
unz/pdf_text/MankindQuarterly-1977jan-00235.txt,"Stone Age Crisis, by B.G. Burton-Bradley",NA,1977,NA,3,unz.org,TRUE,13,1977-3-13
unz/pdf_text/MankindQuarterly-1977jan-00235a02.txt,"Athapaskan Adaptations, by James A. Vaustone",NA,1977,NA,3,unz.org,TRUE,14,1977-3-14
unz/pdf_text/MankindQuarterly-1977jan-00235a03.txt,"A Guide to Ancient Mexican Ruins, by C. Bruce Hunter",NA,1977,NA,3,unz.org,TRUE,15,1977-3-15
unz/pdf_text/MankindQuarterly-1977jan-00236.txt,"Medicine Is the Law, by John Cawte",NA,1977,NA,3,unz.org,TRUE,16,1977-3-16
unz/pdf_text/MankindQuarterly-1977jan-00236a02.txt,"Le Sahara Avant le Desert, by H.J. Hugot",NA,1977,NA,3,unz.org,TRUE,17,1977-3-17
unz/pdf_text/MankindQuarterly-1977jan-00236a03.txt,"Prehistory of Western Siberia, by V.N. Chernetsov, Wanda Moszynka, and Henry N. Michael, ...",NA,1977,NA,3,unz.org,TRUE,18,1977-3-18
unz/pdf_text/MankindQuarterly-1977jan-00237.txt,"Anthropology: History and Social Change, by Margaret T. Hodgen",NA,1977,NA,3,unz.org,TRUE,19,1977-3-19
unz/pdf_text/MankindQuarterly-1977jan-00237a02.txt,"Lacandon Dream Symbolism, by Robert D. Bruce",NA,1977,NA,3,unz.org,TRUE,20,1977-3-20
unz/pdf_text/MankindQuarterly-1977jan-00237a03.txt,"Power, Racism and Privilege, by William J. Wilson",R. Gayre of Gayre,1977,NA,3,unz.org,TRUE,21,1977-3-21
unz/pdf_text/MankindQuarterly-1977jul-00003.txt,The Distribution of the ABO and Rhesus Blood Groups Among South Mississippi Anglo-Saxon Children,Donald A. Swan,1977,NA,1,unz.org,TRUE,01,1977-1-01
unz/pdf_text/MankindQuarterly-1977jul-00059.txt,Notes on Karl Marx's Racial Philosophy of Politics and Heredity,Nathaniel Weyl,1977,NA,1,unz.org,TRUE,02,1977-1-02
unz/pdf_text/MankindQuarterly-1977jul-00071.txt,Notes on the Laetolil Find and Prehominid Raciation,Nathaniel Weyl,1977,NA,1,unz.org,TRUE,03,1977-1-03
unz/pdf_text/MankindQuarterly-1977jul-00073.txt,"Man, Ape or Big Foot",NA,1977,NA,1,unz.org,TRUE,04,1977-1-04
unz/pdf_text/MankindQuarterly-1977jul-00076.txt,"Grow or Die!, by James A. Weber",Nathaniel Weyl,1977,NA,1,unz.org,TRUE,05,1977-1-05
unz/pdf_text/MankindQuarterly-1977jul-00077.txt,"The Hunting Hypothesis, by Robert Ardrey",Nathaniel Weyl,1977,NA,1,unz.org,TRUE,06,1977-1-06
unz/pdf_text/MankindQuarterly-1977oct-00083.txt,The Races and Peoples of South-East Asia,Bertil Lundman,1977,NA,2,unz.org,TRUE,01,1977-2-01
unz/pdf_text/MankindQuarterly-1977oct-00097.txt,An Israeli Dilemma,Robert G. Lenski,1977,NA,2,unz.org,TRUE,02,1977-2-02
unz/pdf_text/MankindQuarterly-1977oct-00119.txt,Pelvic Brim and Cranial Size,Nathaniel Weyl,1977,NA,2,unz.org,TRUE,03,1977-2-03
unz/pdf_text/MankindQuarterly-1977oct-00125.txt,The Intelligence of the Chinese and Malays in Singapore,Richard Lynn,1977,NA,2,unz.org,TRUE,04,1977-2-04
unz/pdf_text/MankindQuarterly-1977oct-00129.txt,Mules and Mulattoes,Kiamran Halil,1977,NA,2,unz.org,TRUE,05,1977-2-05
unz/pdf_text/MankindQuarterly-1977oct-00137.txt,Hoodoo,Ralph R. Kuna,1977,NA,2,unz.org,TRUE,06,1977-2-06
unz/pdf_text/MankindQuarterly-1977oct-00153.txt,"Scotland in Europe, by Olive M. Squier",R. Gayre of Gayre,1977,NA,2,unz.org,TRUE,07,1977-2-07
unz/pdf_text/MankindQuarterly-1977oct-00153a02.txt,"Race Differences in Intelligence, by John C. Loehlin, Gardner Lindzey, and J.N. Spuhler, ...",Nathaniel Weyl,1977,NA,2,unz.org,TRUE,08,1977-2-08
unz/pdf_text/MankindQuarterly-1977oct-00154.txt,"The Edge of the Forest, by E. Richard Sorenson",R. Gayre of Gayre,1977,NA,2,unz.org,TRUE,09,1977-2-09
unz/pdf_text/MankindQuarterly-1977oct-00155.txt,"The Thirteenth Tribe, by Arthur Koestler",R. Gayre of Gayre,1977,NA,2,unz.org,TRUE,10,1977-2-10
unz/pdf_text/MankindQuarterly-1977oct-00156.txt,"Physical Anthropology and Archaeology, by Peter B. Hammond",R. Gayre of Gayre,1977,NA,2,unz.org,TRUE,11,1977-2-11
unz/pdf_text/MankindQuarterly-1977oct-00156a02.txt,"The Mystic Mandrake, by C.J.S. Thompson",NA,1977,NA,2,unz.org,TRUE,12,1977-2-12
unz/pdf_text/MankindQuarterly-1977oct-00156a03.txt,"The Harim and the Purdah, by Elizabeth Cooper",NA,1977,NA,2,unz.org,TRUE,13,1977-2-13
unz/pdf_text/MankindQuarterly-1977oct-00156a04.txt,"The Goddesses of Chaldaea, Syria and Egypt, by Lawrence Durdin-Robertson",NA,1977,NA,2,unz.org,TRUE,14,1977-2-14
unz/pdf_text/MankindQuarterly-1977oct-00157.txt,"Demographic Anthropology, by Ezra B.W. Zubrow",NA,1977,NA,2,unz.org,TRUE,15,1977-2-15
unz/pdf_text/MankindQuarterly-1977oct-00157a02.txt,Books Received,NA,1977,NA,2,unz.org,TRUE,16,1977-2-16
unz/pdf_text/MankindQuarterly-1978apr-00243.txt,The Dermatoglyphics of South Mississippi Anglo-Saxon School Children,Donald A. Swan,1978,NA,4,unz.org,TRUE,01,1978-4-01
unz/pdf_text/MankindQuarterly-1978apr-00283.txt,A Dermatoglyphic Approach to the Problem of Rajput Origin,Prasanta Kumar Chattopadhyay,1978,NA,4,unz.org,TRUE,02,1978-4-02
unz/pdf_text/MankindQuarterly-1978apr-00293.txt,Race and Racialism and the Latter's Impact on Ethnology,R. Gayre of Gayre,1978,NA,4,unz.org,TRUE,03,1978-4-03
unz/pdf_text/MankindQuarterly-1978apr-00304.txt,The Triumph of Folly,Nathaniel Weyl,1978,NA,4,unz.org,TRUE,04,1978-4-04
unz/pdf_text/MankindQuarterly-1978apr-00315.txt,Index---Vol. XVIII,NA,1978,NA,4,unz.org,TRUE,05,1978-4-05
unz/pdf_text/MankindQuarterly-1978dec-00085.txt,An Ethnohistory of Amerindians in Guyana,W. Edwards,1978,NA,3,unz.org,TRUE,01,1978-3-01
unz/pdf_text/MankindQuarterly-1978dec-00103.txt,"Ecology, Adaptation and Speciation",Roger Pearson,1978,NA,3,unz.org,TRUE,02,1978-3-02
unz/pdf_text/MankindQuarterly-1978dec-00119.txt,Mammalian Societies and the Emergence of the Family System,J.W. Jamieson,1978,NA,3,unz.org,TRUE,03,1978-3-03
unz/pdf_text/MankindQuarterly-1978dec-00129.txt,Early Indo-Aryan Social Structure,John W. Richards,1978,NA,3,unz.org,TRUE,04,1978-3-04
unz/pdf_text/MankindQuarterly-1978dec-00149.txt,The Ethnology and Genealogy of Corsica as Reflected in Official Registers,Rene M. Nicoli,1978,NA,3,unz.org,TRUE,05,1978-3-05
unz/pdf_text/MankindQuarterly-1978dec-00165.txt,"The Limits of Altruism, by Garrett Hardin",NA,1978,NA,3,unz.org,TRUE,06,1978-3-06
unz/pdf_text/MankindQuarterly-1978dec-00166.txt,"Sons of the Romans, by H.W.J. Edwards",NA,1978,NA,3,unz.org,TRUE,07,1978-3-07
unz/pdf_text/MankindQuarterly-1978dec-00167.txt,"Born Primitive in the Philippines, by Severino Luna",NA,1978,NA,3,unz.org,TRUE,08,1978-3-08
unz/pdf_text/MankindQuarterly-1978dec-00168.txt,"Human Adaptability, by K.J. Collins and J.S. Weiner",NA,1978,NA,3,unz.org,TRUE,09,1978-3-09
unz/pdf_text/MankindQuarterly-1978dec-00168a02.txt,"Extinction and Survival in Human Populations, by Charles D. Laughlin, Jr. and Ivan A. Brady",NA,1978,NA,3,unz.org,TRUE,10,1978-3-10
unz/pdf_text/MankindQuarterly-1978dec-00169.txt,"We, the Navigators, by David Henry Lewis",NA,1978,NA,3,unz.org,TRUE,11,1978-3-11
unz/pdf_text/MankindQuarterly-1978dec-00170.txt,"Symbols and Sentiments, by Ioan Myrddin Lewis",NA,1978,NA,3,unz.org,TRUE,12,1978-3-12
unz/pdf_text/MankindQuarterly-1978dec-00171.txt,"Contributions to Anthropology, by A. Irving Hallowell",NA,1978,NA,3,unz.org,TRUE,13,1978-3-13
unz/pdf_text/MankindQuarterly-1978dec-00171a02.txt,"Ethnic Identity, by George A. Devos and Lola Romanucci-Ross",NA,1978,NA,3,unz.org,TRUE,14,1978-3-14
unz/pdf_text/MankindQuarterly-1978jan-00163.txt,The Dermatoglyphics of South Mississippi Anglo-Saxon School Children,Donald A. Swan,1978,NA,3,unz.org,TRUE,15,1978-3-15
unz/pdf_text/MankindQuarterly-1978jan-00186.txt,A Dematoglyphic Approach to the Problem of Rajput Origin,Prasanta Kumar Chattopadhyay,1978,NA,3,unz.org,TRUE,16,1978-3-16
unz/pdf_text/MankindQuarterly-1978jan-00202.txt,Lingua Adamica,Marge E. Landsberg,1978,NA,3,unz.org,FALSE,17,1978-3-17
unz/pdf_text/MankindQuarterly-1978jan-00222.txt,The Linguistic Affinities of the Scyths,Robert E. Kuttner,1978,NA,3,unz.org,TRUE,18,1978-3-18
unz/pdf_text/MankindQuarterly-1978jan-00228.txt,"The World, the West, and Pretoria, by Alexander Steward",Nathaniel Weyl,1978,NA,3,unz.org,TRUE,19,1978-3-19
unz/pdf_text/MankindQuarterly-1978jan-00229.txt,"The Idea of Race, by Michael P. Banton",NA,1978,NA,3,unz.org,TRUE,20,1978-3-20
unz/pdf_text/MankindQuarterly-1978jan-00230.txt,"Guide to Prehistoric Scotland, by Richard Feachem",NA,1978,NA,3,unz.org,TRUE,21,1978-3-21
unz/pdf_text/MankindQuarterly-1978jan-00231.txt,"Introduction to Biometrical Genetics, by Kenneth Mather and John L. Jinks",NA,1978,NA,3,unz.org,TRUE,22,1978-3-22
unz/pdf_text/MankindQuarterly-1978jan-00231a02.txt,"Synergetics, by R. Buckminster Fuller and E.J. Applewhite",R. Gayre of Gayre,1978,NA,3,unz.org,TRUE,23,1978-3-23
unz/pdf_text/MankindQuarterly-1978jan-00232.txt,"Mehinaku, by Thomas Gregor",R. Gayre of Gayre,1978,NA,3,unz.org,TRUE,24,1978-3-24
unz/pdf_text/MankindQuarterly-1978jan-00233.txt,"Music in the Culture of Northern Afghanistan, by Mark Slobin",NA,1978,NA,3,unz.org,TRUE,25,1978-3-25
unz/pdf_text/MankindQuarterly-1978jan-00234.txt,"Ethnic Diversity in Catholic America, by Harold J. Abramson",NA,1978,NA,3,unz.org,TRUE,26,1978-3-26
unz/pdf_text/MankindQuarterly-1978jan-00236.txt,"Uniqueness and Diversity in Human Evolution, by C.E. Oxnard",NA,1978,NA,3,unz.org,TRUE,27,1978-3-27
unz/pdf_text/MankindQuarterly-1978jan-00237.txt,"Scenes of Edwardian Life, by Charles Petrie",R. Gayre of Gayre,1978,NA,3,unz.org,TRUE,28,1978-3-28
unz/pdf_text/MankindQuarterly-1978jan-00237a02.txt,"The American Indian, by Norris Hundley",NA,1978,NA,3,unz.org,TRUE,29,1978-3-29
unz/pdf_text/MankindQuarterly-1979jun-00277.txt,Medical Anthropology,K.A. Hasan,1979,NA,1,unz.org,TRUE,01,1979-1-01
unz/pdf_text/MankindQuarterly-1979jun-00298.txt,Ethics and the Social Sciences,Raymond B. Cattell,1979,NA,1,unz.org,TRUE,02,1979-1-02
unz/pdf_text/MankindQuarterly-1979jun-00311.txt,The Cult of Brigid,Donal O Cathasaigh,1979,NA,1,unz.org,TRUE,03,1979-1-03
unz/pdf_text/MankindQuarterly-1979jun-00329.txt,The Etruscans,Mario Cappieri,1979,NA,1,unz.org,TRUE,04,1979-1-04
unz/pdf_text/MankindQuarterly-1979jun-00363.txt,"Sociobiology: Sense or Nonsense?, by Michael Ruse",NA,1979,NA,1,unz.org,TRUE,05,1979-1-05
unz/pdf_text/MankindQuarterly-1979jun-00365.txt,"Evolution and Ecology: Essays on Social Transformation, by Julian H. Steward, Jane C. Steward, an...",NA,1979,NA,1,unz.org,TRUE,06,1979-1-06
unz/pdf_text/MankindQuarterly-1979jun-00365a02.txt,"Managing the Commons, by Garrett Hardin and John Baden",NA,1979,NA,1,unz.org,TRUE,07,1979-1-07
unz/pdf_text/MankindQuarterly-1979jun-00366.txt,"Contemporary Change in Traditional Societies, Vol. III, by Charles J. Erasmus",NA,1979,NA,1,unz.org,TRUE,08,1979-1-08
unz/pdf_text/MankindQuarterly-1979jun-00366a02.txt,"Eight Urban Musical Cultures, by Bruno Nettl",NA,1979,NA,1,unz.org,TRUE,09,1979-1-09
unz/pdf_text/MankindQuarterly-1979jun-00367.txt,"The Pawnee Ghost Dance Hand Game, by Alexander Lesser",NA,1979,NA,1,unz.org,TRUE,10,1979-1-10
unz/pdf_text/MankindQuarterly-1979jun-00368.txt,Index to Volume XIX,NA,1979,NA,1,unz.org,TRUE,11,1979-1-11
unz/pdf_text/MankindQuarterly-1979mar-00181.txt,Cause and Effect in the Evolution of the Hominid Brain,F.J. Irsigler,1979,NA,4,unz.org,TRUE,01,1979-4-01
unz/pdf_text/MankindQuarterly-1979mar-00193.txt,"The Relation Between Family Size, Ordinal Position and IQ in a Sample of South Mississippi School Children",David Stephen Engelstad,1979,NA,4,unz.org,TRUE,02,1979-4-02
unz/pdf_text/MankindQuarterly-1979mar-00215.txt,Neuroticism as a Function of the Degree of Environmental Freedom,Henry H. Reiter,1979,NA,4,unz.org,TRUE,03,1979-4-03
unz/pdf_text/MankindQuarterly-1979mar-00221.txt,The Use of Heritabilities in Personnel Selection,Volkmar Weiss,1979,NA,4,unz.org,TRUE,04,1979-4-04
unz/pdf_text/MankindQuarterly-1979mar-00225.txt,Understanding Human Social Evolution,Roger Pearson,1979,NA,4,unz.org,TRUE,05,1979-4-05
unz/pdf_text/MankindQuarterly-1979mar-00239.txt,The Links Between Fire Worship and Ancestor Worship,J.W. Jamieson,1979,NA,4,unz.org,TRUE,06,1979-4-06
unz/pdf_text/MankindQuarterly-1979mar-00265.txt,"Eugenics and Politics in Britain, 1900-1914, by G.R. Searle",NA,1979,NA,4,unz.org,TRUE,07,1979-4-07
unz/pdf_text/MankindQuarterly-1979mar-00267.txt,"Witchcraft and Sorcery, by John A. Rush",NA,1979,NA,4,unz.org,TRUE,08,1979-4-08
unz/pdf_text/MankindQuarterly-1979mar-00267a02.txt,"Ethos and Identity, by A.L. Epstein",NA,1979,NA,4,unz.org,TRUE,09,1979-4-09
unz/pdf_text/MankindQuarterly-1979mar-00268.txt,"Pacific Atoll Populations, by Vern Carroll",NA,1979,NA,4,unz.org,TRUE,10,1979-4-10
unz/pdf_text/MankindQuarterly-1979mar-00268a02.txt,"A Choice of Sundials, by Winthrop W. Dolan",NA,1979,NA,4,unz.org,TRUE,11,1979-4-11
unz/pdf_text/MankindQuarterly-1979mar-00269.txt,"The Classic Maya Collapse, by T. Patrick Culbert",NA,1979,NA,4,unz.org,TRUE,12,1979-4-12
unz/pdf_text/MankindQuarterly-1979mar-00269a02.txt,"The Sword and the Flute, by David R. Kinsley",NA,1979,NA,4,unz.org,TRUE,13,1979-4-13
unz/pdf_text/MankindQuarterly-1979mar-00270.txt,"Early Man and the Ocean, by Thor Heyerdahl",NA,1979,NA,4,unz.org,TRUE,14,1979-4-14
unz/pdf_text/MankindQuarterly-1979mar-00270a02.txt,"The Story of Scotland, by Janet R. Glover",NA,1979,NA,4,unz.org,TRUE,15,1979-4-15
unz/pdf_text/MankindQuarterly-1979mar-00271.txt,"Early Hydraulic Civilization in Egypt, by Karl W. Butzer",NA,1979,NA,4,unz.org,TRUE,16,1979-4-16
unz/pdf_text/MankindQuarterly-1979sep-00005.txt,Ecosystem and Genetic System,F.J. Irsigler,1979,NA,2,unz.org,TRUE,01,1979-2-01
unz/pdf_text/MankindQuarterly-1979sep-00011.txt,Are There Any Shona?,Cyril A. Hromnik,1979,NA,2,unz.org,TRUE,02,1979-2-02
unz/pdf_text/MankindQuarterly-1979sep-00035.txt,The Anthropological Analysis of German Cranial Series from the Merovingian Period According to the Approximation Method of Adam Wanke,Brunon Miszkiewicz,1979,NA,2,unz.org,TRUE,03,1979-2-03
unz/pdf_text/MankindQuarterly-1979sep-00079.txt,Tree Worship,John Walter Taylor,1979,NA,2,unz.org,TRUE,04,1979-2-04
unz/pdf_text/MankindQuarterly-1979sep-00143.txt,Sacral Kings of Iran,John W. Richards,1979,NA,2,unz.org,TRUE,05,1979-2-05
unz/pdf_text/MankindQuarterly-1979sep-00165.txt,"Human Skeletal Remains, by Douglas H. Ubelaker",NA,1979,NA,2,unz.org,TRUE,06,1979-2-06
unz/pdf_text/MankindQuarterly-1979sep-00165a02.txt,"African Folklore in the New World, by Daniel J. Crowby",NA,1979,NA,2,unz.org,TRUE,07,1979-2-07
unz/pdf_text/MankindQuarterly-1979sep-00165a03.txt,"The Forgotten People of the Pacific, by Philippe Diole",NA,1979,NA,2,unz.org,TRUE,08,1979-2-08
unz/pdf_text/MankindQuarterly-1979sep-00166.txt,"The Making of Psychological Anthropology, by George D. Spindler",NA,1979,NA,2,unz.org,TRUE,09,1979-2-09
unz/pdf_text/MankindQuarterly-1979sep-00166a02.txt,"Universalism Versus Relativism in Language and Thought, by Rik Pinxten",NA,1979,NA,2,unz.org,TRUE,10,1979-2-10
unz/pdf_text/MankindQuarterly-1979sep-00167.txt,"Perspectives in Ethology: Social Behavior, by P.P.G Bateson and Peter H. Klopfer",NA,1979,NA,2,unz.org,TRUE,11,1979-2-11
unz/pdf_text/MankindQuarterly-1980jan-00173.txt,The Bayaka Pygmies of Central Africa in the Light of Human Ethological Research Work,Armin Heymer,1980,NA,3,unz.org,TRUE,01,1980-3-01
unz/pdf_text/MankindQuarterly-1980jan-00205.txt,The Relation Between ABO Blood Type and Factor of Personality Among South Mississippi 'Anglo-Saxon' School Children,Donald A. Swan,1980,NA,3,unz.org,TRUE,02,1980-3-02
unz/pdf_text/MankindQuarterly-1980jan-00259.txt,Sacred Centers and Symbolic Networks in South Asia,James J. Preston,1980,NA,3,unz.org,TRUE,03,1980-3-03
unz/pdf_text/MankindQuarterly-1980jan-00295.txt,Religious Adaptation in Economic Organization,G.P. Reddy,1980,NA,3,unz.org,TRUE,04,1980-3-04
unz/pdf_text/MankindQuarterly-1980jan-00305.txt,A Surprising Antiquity,Shirley Ann Kahlert,1980,NA,3,unz.org,TRUE,05,1980-3-05
unz/pdf_text/MankindQuarterly-1980jan-00321.txt,The Anthropological Origins of the Thracians,Peter Boev,1980,NA,3,unz.org,TRUE,06,1980-3-06
unz/pdf_text/MankindQuarterly-1980jan-00345.txt,"The Durkheimian School, by Yash Nandan",NA,1980,NA,3,unz.org,TRUE,07,1980-3-07
unz/pdf_text/MankindQuarterly-1980jan-00345a02.txt,"Jamaica Farewell, by Nancy Foner",NA,1980,NA,3,unz.org,TRUE,08,1980-3-08
unz/pdf_text/MankindQuarterly-1980jan-00346.txt,"Perspectives on Ethnicity, by Regina E. Holloway and Serghei Arutiunov",NA,1980,NA,3,unz.org,TRUE,09,1980-3-09
unz/pdf_text/MankindQuarterly-1980jan-00346a02.txt,"Medical Anthropology, by George M. Foster and Barbara G. Anderson",NA,1980,NA,3,unz.org,TRUE,10,1980-3-10
unz/pdf_text/MankindQuarterly-1980jan-00346a03.txt,"Twins: Black and White, by R. Travis Osborne",NA,1980,NA,3,unz.org,TRUE,11,1980-3-11
unz/pdf_text/MankindQuarterly-1980jan-00347.txt,"Ethics in Social and Behavorial Research, by Edward Diener and Rick Crandall",NA,1980,NA,3,unz.org,TRUE,12,1980-3-12
unz/pdf_text/MankindQuarterly-1980jan-00349.txt,"A Historical Atlas of South Asia, by Joseph E. Schwartzberg",NA,1980,NA,3,unz.org,TRUE,13,1980-3-13
unz/pdf_text/MankindQuarterly-1980jan-00349a02.txt,"Ancestors, by William H. Newell",NA,1980,NA,3,unz.org,TRUE,14,1980-3-14
unz/pdf_text/MankindQuarterly-1980jan-00350.txt,"Primate Bio-Social Development, by Suzanne Chevalier-Skolnikoff and Frank E. Poirier, ...",NA,1980,NA,3,unz.org,TRUE,15,1980-3-15
unz/pdf_text/MankindQuarterly-1980jan-00352.txt,Index to Volume XX,NA,1980,NA,3,unz.org,TRUE,16,1980-3-16
unz/pdf_text/MankindQuarterly-1985q3-00003.txt,A Symposium on Indo-European Society and Religion,Edgar C. Polome,1985,NA,3,unz.org,TRUE,01,1985-3-01
unz/pdf_text/MankindQuarterly-1985q3-00005.txt,The Study of Religion in the Context of Language and Culture,Edgar C. Polome,1985,NA,3,unz.org,TRUE,02,1985-3-02
unz/pdf_text/MankindQuarterly-1985q3-00019.txt,Pre-Indo-European Goddess in Baltic Mythology,Marija Gimbutas,1985,NA,3,unz.org,TRUE,03,1985-3-03
unz/pdf_text/MankindQuarterly-1985q3-00027.txt,German Religion and the Indo-European Heritage,Edgar C. Polome,1985,NA,3,unz.org,TRUE,04,1985-3-04
unz/pdf_text/MankindQuarterly-1985q3-00057.txt,Indo-European Reflection of Virginity and Autonomy,Miriam Robbins Dexter,1985,NA,3,unz.org,TRUE,05,1985-3-05
unz/pdf_text/MankindQuarterly-1985q3-00075.txt,Some Remarks about the Greek God Hermes,Dominique Briquel,1985,NA,3,unz.org,TRUE,06,1985-3-06
unz/pdf_text/MankindQuarterly-1985q3-00099.txt,Blackened Hero and Heroic Trickster,Dean A. Miller,1985,NA,3,unz.org,TRUE,07,1985-3-07
unz/pdf_text/MankindQuarterly-1985q3-00111.txt,The Mythology of Loch Neagh,William A. Sayers,1985,NA,3,unz.org,TRUE,08,1985-3-08
unz/pdf_text/MankindQuarterly-1985q3-00137.txt,Literary Criticism and the History of Religions,Daniel Dubuisson,1985,NA,3,unz.org,TRUE,09,1985-3-09
unz/pdf_text/MankindQuarterly-1985q3-00152.txt,The Indo-European Strain in Japanese Mythology,C. Scott Littleton,1985,NA,3,unz.org,TRUE,10,1985-3-10
unz/pdf_text/MankindQuarterly-1985q3-00175.txt,In Search of the Proto-Indo-European Archaeological Assemblage,Susan Nacev Skomal,1985,NA,3,unz.org,TRUE,11,1985-3-11
unz/pdf_text/MankindQuarterly-1986q1-00195.txt,Northwest Hispania Ca. 1200 B.C. to 19 B.C.,Terence H. Wilbur,1986,NA,1,unz.org,TRUE,01,1986-1-01
unz/pdf_text/MankindQuarterly-1986q1-00207.txt,Protohistoric Archaeology of India,P.R. Sen Gupta,1986,NA,1,unz.org,TRUE,02,1986-1-02
unz/pdf_text/MankindQuarterly-1986q1-00229.txt,The Problem of Ochre,Joseph Velo,1986,NA,1,unz.org,TRUE,03,1986-1-03
unz/pdf_text/MankindQuarterly-1986q1-00239.txt,Toward a Quantum Mechanics of Intelligence,Hjalmar S. Weisman,1986,NA,1,unz.org,TRUE,04,1986-1-04
unz/pdf_text/MankindQuarterly-1986q1-00265.txt,The Repository for Germinal Choice,Robert Klark Graham,1986,NA,1,unz.org,TRUE,05,1986-1-05
unz/pdf_text/MankindQuarterly-1986q1-00271.txt,Personality Correlates of Left-Handedness,Henry H. Reiter,1986,NA,1,unz.org,TRUE,06,1986-1-06
unz/pdf_text/MankindQuarterly-1986q1-00277.txt,The Evolutionary Function of Prejudice,Alan McGregor,1986,NA,1,unz.org,TRUE,07,1986-1-07
unz/pdf_text/MankindQuarterly-1986q1-00285.txt,"The ""Lascivious"" Witch",Katherine Morris #2,1986,NA,1,unz.org,TRUE,08,1986-1-08
unz/pdf_text/MankindQuarterly-1986q1-00305.txt,Wolf Dancers and Whispering Beasts,Stephen O. Glosecki,1986,NA,1,unz.org,TRUE,09,1986-1-09
unz/pdf_text/MankindQuarterly-1986q1-00321.txt,The Slavic Zadruga and Other Archaic Indo-European Elements in Traditional Slavic Society,John W. Richards,1986,NA,1,unz.org,TRUE,10,1986-1-10
unz/pdf_text/MankindQuarterly-1986q1-00364.txt,"Frontier Expansion in Amazonia, by Marianne Schmink and Charles H. Wood",NA,1986,NA,1,unz.org,TRUE,11,1986-1-11
unz/pdf_text/MankindQuarterly-1986q1-00364a02.txt,"Early Hawkesbury Settlers, by Bobbie Hardy",NA,1986,NA,1,unz.org,TRUE,12,1986-1-12
unz/pdf_text/MankindQuarterly-1986q1-00365.txt,"Human Comfort, by Keith Slater",NA,1986,NA,1,unz.org,TRUE,13,1986-1-13
